_raw,index,host,source,sourcetype
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-19,moname=""esxi4103.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"",adapter=key-vim.host.InternetScsiHba-vmhba34, key=key-vim.host.PlugStoreTopology.Adapter-vmhba34, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a674369716664;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a674369746575;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366767378;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366767a46;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366773372;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366786865;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6958332f4637;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a2d4e48;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a414d44;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a423451;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a42584e;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a433878;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a44654f;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a452d2d;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a456a62;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696d7739;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696e5369;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696e7935;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696f4b38;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696f7037;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a674369714449;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6958334c526b;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6a43785a526d;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6a43785a5764;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4103-35b23908-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f69386c343961]"",subpath=config/storageDevice/plugStoreTopology/adapter-4",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-19,moname=""esxi4103.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"",adapter=key-vim.host.BlockHba-vmhba33, key=key-vim.host.PlugStoreTopology.Adapter-vmhba33,subpath=config/storageDevice/plugStoreTopology/adapter-3",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-19,moname=""esxi4103.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"",adapter=key-vim.host.ParallelScsiHba-vmhba2, key=key-vim.host.PlugStoreTopology.Adapter-vmhba2,subpath=config/storageDevice/plugStoreTopology/adapter-2",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-19,moname=""esxi4103.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"",adapter=key-vim.host.BlockHba-vmhba1, key=key-vim.host.PlugStoreTopology.Adapter-vmhba1, path=[key-vim.host.PlugStoreTopology.Path-sas.5782bcb005a50700-sas.500000e116f4aa62-naa.500000e116f4aa60],subpath=config/storageDevice/plugStoreTopology/adapter-1",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-19,moname=""esxi4103.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-19"",adapter=key-vim.host.BlockHba-vmhba0, key=key-vim.host.PlugStoreTopology.Adapter-vmhba0, path=[key-vim.host.PlugStoreTopology.Path-sata.vmhba0-sata.0:0-mpx.vmhba0:C0:T0:L0],subpath=config/storageDevice/plugStoreTopology/adapter-0",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",adapter=key-vim.host.InternetScsiHba-vmhba34, key=key-vim.host.PlugStoreTopology.Adapter-vmhba34, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a2d4e48;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a414d44;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a423451;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a42584e;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a433878;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a44654f;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a452d2d;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a456a62;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696d7739;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696e5369;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696e7935;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696f4b38;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696f7037;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a674369714449;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a674369716664;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a674369746575;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6a43785a526d;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6a43785a5764;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6958332f4637;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6958334c526b;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f69386c343961;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366767378;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366767a46;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366773372;key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366786865]"",subpath=config/storageDevice/plugStoreTopology/adapter-4",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",adapter=key-vim.host.BlockHba-vmhba33, key=key-vim.host.PlugStoreTopology.Adapter-vmhba33,subpath=config/storageDevice/plugStoreTopology/adapter-3",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",adapter=key-vim.host.ParallelScsiHba-vmhba2, key=key-vim.host.PlugStoreTopology.Adapter-vmhba2,subpath=config/storageDevice/plugStoreTopology/adapter-2",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",adapter=key-vim.host.BlockHba-vmhba1, key=key-vim.host.PlugStoreTopology.Adapter-vmhba1, path=[key-vim.host.PlugStoreTopology.Path-sas.5782bcb005a4e800-sas.500000e116f4aa72-naa.500000e116f4aa70],subpath=config/storageDevice/plugStoreTopology/adapter-1",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:37:18 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",adapter=key-vim.host.BlockHba-vmhba0, key=key-vim.host.PlugStoreTopology.Adapter-vmhba0, path=[key-vim.host.PlugStoreTopology.Path-sata.vmhba0-sata.0:0-mpx.vmhba0:C0:T0:L0],subpath=config/storageDevice/plugStoreTopology/adapter-0",vmware,VCENTER41,HostPlugStoreTopologyAdapter,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-02000c000060a9800064724939504a6a43785a57644c554e202020, lun=key-vim.host.ScsiDisk-02000c000060a9800064724939504a6a43785a57644c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6a43785a5764]"",subpath=config/storageDevice/plugStoreTopology/device-26",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-02000b000060a9800064724939504a6a43785a526d4c554e202020, lun=key-vim.host.ScsiDisk-02000b000060a9800064724939504a6a43785a526d4c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6a43785a526d]"",subpath=config/storageDevice/plugStoreTopology/device-25",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020009000060a9800064724939504a6958334c526b4c554e202020, lun=key-vim.host.ScsiDisk-020009000060a9800064724939504a6958334c526b4c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6958334c526b]"",subpath=config/storageDevice/plugStoreTopology/device-24",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-02000a000060a9800064724939504a6958332f46374c554e202020, lun=key-vim.host.ScsiDisk-02000a000060a9800064724939504a6958332f46374c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6958332f4637]"",subpath=config/storageDevice/plugStoreTopology/device-23",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-02000d000060a980006471682f4f6f69386c3439614c554e202020, lun=key-vim.host.ScsiDisk-02000d000060a980006471682f4f6f69386c3439614c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f69386c343961]"",subpath=config/storageDevice/plugStoreTopology/device-22",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-02000b000060a980006471682f4f6f6873667733724c554e202020, lun=key-vim.host.ScsiDisk-02000b000060a980006471682f4f6f6873667733724c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366773372]"",subpath=config/storageDevice/plugStoreTopology/device-21",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-02000a000060a980006471682f4f6f687366767a464c554e202020, lun=key-vim.host.ScsiDisk-02000a000060a980006471682f4f6f687366767a464c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366767a46]"",subpath=config/storageDevice/plugStoreTopology/device-20",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020009000060a980006471682f4f6f6873667673784c554e202020, lun=key-vim.host.ScsiDisk-020009000060a980006471682f4f6f6873667673784c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366767378]"",subpath=config/storageDevice/plugStoreTopology/device-19",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-02000c000060a980006471682f4f6f6873667868654c554e202020, lun=key-vim.host.ScsiDisk-02000c000060a980006471682f4f6f6873667868654c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f687366786865]"",subpath=config/storageDevice/plugStoreTopology/device-18",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020008000060a9800064724939504a6743696f70374c554e202020, lun=key-vim.host.ScsiDisk-020008000060a9800064724939504a6743696f70374c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696f7037]"",subpath=config/storageDevice/plugStoreTopology/device-17",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020007000060a9800064724939504a6743696f4b384c554e202020, lun=key-vim.host.ScsiDisk-020007000060a9800064724939504a6743696f4b384c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696f4b38]"",subpath=config/storageDevice/plugStoreTopology/device-16",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020004000060a980006471682f4f6f67436a42584e4c554e202020, lun=key-vim.host.ScsiDisk-020004000060a980006471682f4f6f67436a42584e4c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a42584e]"",subpath=config/storageDevice/plugStoreTopology/device-15",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020007000060a980006471682f4f6f67436a452d2d4c554e202020, lun=key-vim.host.ScsiDisk-020007000060a980006471682f4f6f67436a452d2d4c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a452d2d]"",subpath=config/storageDevice/plugStoreTopology/device-14",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020001000060a980006471682f4f6f67436a2d4e484c554e202020, lun=key-vim.host.ScsiDisk-020001000060a980006471682f4f6f67436a2d4e484c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a2d4e48]"",subpath=config/storageDevice/plugStoreTopology/device-13",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020005000060a9800064724939504a6743696e53694c554e202020, lun=key-vim.host.ScsiDisk-020005000060a9800064724939504a6743696e53694c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696e5369]"",subpath=config/storageDevice/plugStoreTopology/device-12",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020004000060a9800064724939504a6743696d77394c554e202020, lun=key-vim.host.ScsiDisk-020004000060a9800064724939504a6743696d77394c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574419639,t,2000-naa.60a9800064724939504a6743696d7739]"",subpath=config/storageDevice/plugStoreTopology/device-11",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
"2012-05-31 03:49:00 UTC,fa=splunkvmwarefa,vc=VCENTER41,MOR=host-20,moname=""esxi4104.splunk.com"",meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:host-20"",key=key-vim.host.PlugStoreTopology.Device-020006000060a980006471682f4f6f67436a44654f4c554e202020, lun=key-vim.host.ScsiDisk-020006000060a980006471682f4f6f67436a44654f4c554e202020, path=""[key-vim.host.PlugStoreTopology.Path-iqn.1998-01.com.vmware:ESXi4104-5f9a057e-00023d000001,iqn.1992-08.com.netapp:sn.1574383237,t,2000-naa.60a980006471682f4f6f67436a44654f]"",subpath=config/storageDevice/plugStoreTopology/device-10",vmware,VCENTER41,HostPlugStoreTopologyDevice,vmware:inv
